noun,concreteness,adjective,denotation,phrase,frequency_dep,frequency_seq
casing,concrete,imaginary,privative,imaginary casing,0.0,0.0
casing,concrete,mock,privative,mock casing,0.0,0.0
casing,concrete,mythical,privative,mythical casing,0.0,0.0
casing,concrete,past,privative,past casing,0.0,0.0
casing,concrete,phony,privative,phony casing,0.0,0.0
casing,concrete,spurious,privative,spurious casing,0.0,0.0
casing,concrete,virtual,privative,virtual casing,0.0,0.0
warship,concrete,actual,subsective,actual warship,0.0,0.0
warship,concrete,authentic,subsective,authentic warship,0.0,0.0
warship,concrete,average,subsective,average warship,0.0,0.0
warship,concrete,bad,subsective,bad warship,0.0,0.0
warship,concrete,current,subsective,current warship,0.0,0.0
warship,concrete,genuine,subsective,genuine warship,0.0,0.0
warship,concrete,good,subsective,good warship,0.0,0.0
warship,concrete,important,subsective,important warship,0.0,0.0
warship,concrete,new,subsective,new warship,0.0,0.0
warship,concrete,old,subsective,old warship,0.0,0.0
warship,concrete,perfect,subsective,perfect warship,0.0,0.0
warship,concrete,real,subsective,real warship,0.0,0.0
warship,concrete,special,subsective,special warship,0.0,0.0
warship,concrete,true,subsective,true warship,0.0,0.0
warship,concrete,typical,subsective,typical warship,0.0,0.0
warship,concrete,unique,subsective,unique warship,0.0,0.0
warship,concrete,artificial,privative,artificial warship,0.0,0.0
warship,concrete,counterfeit,privative,counterfeit warship,0.0,0.0
warship,concrete,fabricated,privative,fabricated warship,0.0,0.0
warship,concrete,fake,privative,fake warship,0.0,0.0
warship,concrete,false,privative,false warship,0.0,0.0
warship,concrete,fictional,privative,fictional warship,0.0,0.0
warship,concrete,fictitious,privative,fictitious warship,0.0,0.0
warship,concrete,former,privative,former warship,0.0,0.0
warship,concrete,hypothetical,privative,hypothetical warship,0.0,0.0
warship,concrete,imaginary,privative,imaginary warship,0.0,0.0
warship,concrete,mock,privative,mock warship,0.0,0.0
warship,concrete,mythical,privative,mythical warship,0.0,0.0
warship,concrete,past,privative,past warship,0.0,0.0
warship,concrete,phony,privative,phony warship,0.0,0.0
warship,concrete,spurious,privative,spurious warship,0.0,0.0
warship,concrete,virtual,privative,virtual warship,0.0,0.0
acre,concrete,actual,subsective,actual acre,0.0,0.0
acre,concrete,authentic,subsective,authentic acre,0.0,0.0
acre,concrete,average,subsective,average acre,0.0,0.0
acre,concrete,bad,subsective,bad acre,0.0,0.0
acre,concrete,current,subsective,current acre,0.0,0.0
acre,concrete,genuine,subsective,genuine acre,0.0,0.0
acre,concrete,good,subsective,good acre,0.0,0.0
acre,concrete,important,subsective,important acre,0.0,0.0
acre,concrete,new,subsective,new acre,0.0,0.0
acre,concrete,old,subsective,old acre,0.0,0.0
acre,concrete,perfect,subsective,perfect acre,0.0,0.0
acre,concrete,real,subsective,real acre,0.0,0.0
acre,concrete,special,subsective,special acre,0.0,0.0
acre,concrete,true,subsective,true acre,0.0,0.0
acre,concrete,typical,subsective,typical acre,0.0,0.0
acre,concrete,unique,subsective,unique acre,0.0,0.0
acre,concrete,artificial,privative,artificial acre,0.0,0.0
acre,concrete,counterfeit,privative,counterfeit acre,0.0,0.0
acre,concrete,fabricated,privative,fabricated acre,0.0,0.0
acre,concrete,fake,privative,fake acre,0.0,0.0
acre,concrete,false,privative,false acre,0.0,0.0
acre,concrete,fictional,privative,fictional acre,0.0,0.0
acre,concrete,fictitious,privative,fictitious acre,0.0,0.0
acre,concrete,former,privative,former acre,0.0,0.0
acre,concrete,hypothetical,privative,hypothetical acre,0.0,0.0
acre,concrete,imaginary,privative,imaginary acre,0.0,0.0
acre,concrete,mock,privative,mock acre,0.0,0.0
acre,concrete,mythical,privative,mythical acre,0.0,0.0
acre,concrete,past,privative,past acre,0.0,0.0
acre,concrete,phony,privative,phony acre,0.0,0.0
acre,concrete,spurious,privative,spurious acre,0.0,0.0
acre,concrete,virtual,privative,virtual acre,0.0,0.0
slum,concrete,actual,subsective,actual slum,0.0,0.0
slum,concrete,authentic,subsective,authentic slum,0.0,0.0
slum,concrete,average,subsective,average slum,0.0,0.0
slum,concrete,bad,subsective,bad slum,0.0,0.0
slum,concrete,current,subsective,current slum,0.0,0.0
slum,concrete,genuine,subsective,genuine slum,0.0,0.0
slum,concrete,good,subsective,good slum,0.0,0.0
slum,concrete,important,subsective,important slum,0.0,0.0
slum,concrete,new,subsective,new slum,0.0,0.0
slum,concrete,old,subsective,old slum,0.0,0.0
slum,concrete,perfect,subsective,perfect slum,0.0,0.0
slum,concrete,real,subsective,real slum,0.0,0.0
slum,concrete,special,subsective,special slum,0.0,0.0
slum,concrete,true,subsective,true slum,0.0,0.0
slum,concrete,typical,subsective,typical slum,0.0,0.0
slum,concrete,unique,subsective,unique slum,0.0,0.0
slum,concrete,artificial,privative,artificial slum,0.0,0.0
slum,concrete,counterfeit,privative,counterfeit slum,0.0,0.0
slum,concrete,fabricated,privative,fabricated slum,0.0,0.0
slum,concrete,fake,privative,fake slum,0.0,0.0
slum,concrete,false,privative,false slum,0.0,0.0
slum,concrete,fictional,privative,fictional slum,0.0,0.0
slum,concrete,fictitious,privative,fictitious slum,0.0,0.0
slum,concrete,former,privative,former slum,0.0,0.0
slum,concrete,hypothetical,privative,hypothetical slum,0.0,0.0
slum,concrete,imaginary,privative,imaginary slum,0.0,0.0
slum,concrete,mock,privative,mock slum,0.0,0.0
slum,concrete,mythical,privative,mythical slum,0.0,0.0
slum,concrete,past,privative,past slum,0.0,0.0
slum,concrete,phony,privative,phony slum,0.0,0.0
slum,concrete,spurious,privative,spurious slum,0.0,0.0
slum,concrete,virtual,privative,virtual slum,0.0,0.0
squid,concrete,actual,subsective,actual squid,0.0,0.0
squid,concrete,authentic,subsective,authentic squid,0.0,0.0
squid,concrete,average,subsective,average squid,0.0,0.0
squid,concrete,bad,subsective,bad squid,0.0,0.0
squid,concrete,current,subsective,current squid,0.0,0.0
squid,concrete,genuine,subsective,genuine squid,0.0,0.0
squid,concrete,good,subsective,good squid,0.0,0.0
squid,concrete,important,subsective,important squid,0.0,0.0
squid,concrete,new,subsective,new squid,0.0,0.0
squid,concrete,old,subsective,old squid,0.0,0.0
squid,concrete,perfect,subsective,perfect squid,0.0,0.0
squid,concrete,real,subsective,real squid,0.0,0.0
squid,concrete,special,subsective,special squid,0.0,0.0
squid,concrete,true,subsective,true squid,0.0,0.0
squid,concrete,typical,subsective,typical squid,0.0,0.0
squid,concrete,unique,subsective,unique squid,0.0,0.0
squid,concrete,artificial,privative,artificial squid,0.0,0.0
squid,concrete,counterfeit,privative,counterfeit squid,0.0,0.0
squid,concrete,fabricated,privative,fabricated squid,0.0,0.0
squid,concrete,fake,privative,fake squid,0.0,0.0
squid,concrete,false,privative,false squid,0.0,0.0
squid,concrete,fictional,privative,fictional squid,0.0,0.0
squid,concrete,fictitious,privative,fictitious squid,0.0,0.0
squid,concrete,former,privative,former squid,0.0,0.0
squid,concrete,hypothetical,privative,hypothetical squid,0.0,0.0
squid,concrete,imaginary,privative,imaginary squid,0.0,0.0
squid,concrete,mock,privative,mock squid,0.0,0.0
squid,concrete,mythical,privative,mythical squid,0.0,0.0
squid,concrete,past,privative,past squid,0.0,0.0
squid,concrete,phony,privative,phony squid,0.0,0.0
squid,concrete,spurious,privative,spurious squid,0.0,0.0
squid,concrete,virtual,privative,virtual squid,0.0,0.0
flea,concrete,actual,subsective,actual flea,0.0,0.0
flea,concrete,authentic,subsective,authentic flea,0.0,0.0
flea,concrete,average,subsective,average flea,0.0,0.0
flea,concrete,bad,subsective,bad flea,0.0,0.0
flea,concrete,current,subsective,current flea,0.0,0.0
flea,concrete,genuine,subsective,genuine flea,0.0,0.0
flea,concrete,good,subsective,good flea,0.0,0.0
flea,concrete,important,subsective,important flea,0.0,0.0
flea,concrete,new,subsective,new flea,0.0,0.0
flea,concrete,old,subsective,old flea,0.0,0.0
flea,concrete,perfect,subsective,perfect flea,0.0,0.0
flea,concrete,real,subsective,real flea,0.0,0.0
flea,concrete,special,subsective,special flea,0.0,0.0
flea,concrete,true,subsective,true flea,0.0,0.0
flea,concrete,typical,subsective,typical flea,0.0,0.0
flea,concrete,unique,subsective,unique flea,0.0,0.0
flea,concrete,artificial,privative,artificial flea,0.0,0.0
flea,concrete,counterfeit,privative,counterfeit flea,0.0,0.0
flea,concrete,fabricated,privative,fabricated flea,0.0,0.0
flea,concrete,fake,privative,fake flea,0.0,0.0
flea,concrete,false,privative,false flea,0.0,0.0
flea,concrete,fictional,privative,fictional flea,0.0,0.0
flea,concrete,fictitious,privative,fictitious flea,0.0,0.0
flea,concrete,former,privative,former flea,0.0,0.0
flea,concrete,hypothetical,privative,hypothetical flea,0.0,0.0
flea,concrete,imaginary,privative,imaginary flea,0.0,0.0
flea,concrete,mock,privative,mock flea,0.0,0.0
flea,concrete,mythical,privative,mythical flea,0.0,0.0
flea,concrete,past,privative,past flea,0.0,0.0
flea,concrete,phony,privative,phony flea,0.0,0.0
flea,concrete,spurious,privative,spurious flea,0.0,0.0
flea,concrete,virtual,privative,virtual flea,0.0,0.0
marrow,concrete,actual,subsective,actual marrow,0.0,0.0
marrow,concrete,authentic,subsective,authentic marrow,0.0,0.0
marrow,concrete,average,subsective,average marrow,0.0,0.0
marrow,concrete,bad,subsective,bad marrow,0.0,0.0
marrow,concrete,current,subsective,current marrow,0.0,0.0
marrow,concrete,genuine,subsective,genuine marrow,0.0,0.0
marrow,concrete,good,subsective,good marrow,0.0,0.0
marrow,concrete,important,subsective,important marrow,0.0,0.0
marrow,concrete,new,subsective,new marrow,0.0,0.0
marrow,concrete,old,subsective,old marrow,0.0,0.0
marrow,concrete,perfect,subsective,perfect marrow,0.0,0.0
marrow,concrete,real,subsective,real marrow,0.0,0.0
marrow,concrete,special,subsective,special marrow,0.0,0.0
marrow,concrete,true,subsective,true marrow,0.0,0.0
marrow,concrete,typical,subsective,typical marrow,0.0,0.0
marrow,concrete,unique,subsective,unique marrow,0.0,0.0
marrow,concrete,artificial,privative,artificial marrow,0.0,0.0
marrow,concrete,counterfeit,privative,counterfeit marrow,0.0,0.0
marrow,concrete,fabricated,privative,fabricated marrow,0.0,0.0
marrow,concrete,fake,privative,fake marrow,0.0,0.0
marrow,concrete,false,privative,false marrow,0.0,0.0
marrow,concrete,fictional,privative,fictional marrow,0.0,0.0
marrow,concrete,fictitious,privative,fictitious marrow,0.0,0.0
marrow,concrete,former,privative,former marrow,0.0,0.0
marrow,concrete,hypothetical,privative,hypothetical marrow,0.0,0.0
marrow,concrete,imaginary,privative,imaginary marrow,0.0,0.0
marrow,concrete,mock,privative,mock marrow,0.0,0.0
marrow,concrete,mythical,privative,mythical marrow,0.0,0.0
marrow,concrete,past,privative,past marrow,0.0,0.0
marrow,concrete,phony,privative,phony marrow,0.0,0.0
marrow,concrete,spurious,privative,spurious marrow,0.0,0.0
marrow,concrete,virtual,privative,virtual marrow,0.0,0.0
county,concrete,actual,subsective,actual county,0.0,0.0
county,concrete,authentic,subsective,authentic county,0.0,0.0
county,concrete,average,subsective,average county,0.0,0.0
county,concrete,bad,subsective,bad county,0.0,0.0
county,concrete,current,subsective,current county,0.0,0.0
county,concrete,genuine,subsective,genuine county,0.0,0.0
county,concrete,good,subsective,good county,0.0,0.0
county,concrete,important,subsective,important county,0.0,0.0
county,concrete,new,subsective,new county,0.0,0.0
county,concrete,old,subsective,old county,0.0,0.0
county,concrete,perfect,subsective,perfect county,0.0,0.0
county,concrete,real,subsective,real county,0.0,0.0
county,concrete,special,subsective,special county,0.0,0.0
county,concrete,true,subsective,true county,0.0,0.0
county,concrete,typical,subsective,typical county,0.0,0.0
county,concrete,unique,subsective,unique county,0.0,0.0
county,concrete,artificial,privative,artificial county,0.0,0.0
county,concrete,counterfeit,privative,counterfeit county,0.0,0.0
county,concrete,fabricated,privative,fabricated county,0.0,0.0
county,concrete,fake,privative,fake county,0.0,0.0
county,concrete,false,privative,false county,0.0,0.0
county,concrete,fictional,privative,fictional county,0.0,0.0
county,concrete,fictitious,privative,fictitious county,0.0,0.0
county,concrete,former,privative,former county,0.0,0.0
county,concrete,hypothetical,privative,hypothetical county,0.0,0.0
county,concrete,imaginary,privative,imaginary county,0.0,0.0
county,concrete,mock,privative,mock county,0.0,0.0
county,concrete,mythical,privative,mythical county,0.0,0.0
county,concrete,past,privative,past county,0.0,0.0
county,concrete,phony,privative,phony county,0.0,0.0
county,concrete,spurious,privative,spurious county,0.0,0.0
county,concrete,virtual,privative,virtual county,0.0,0.0
truffle,concrete,actual,subsective,actual truffle,0.0,0.0
truffle,concrete,authentic,subsective,authentic truffle,0.0,0.0
truffle,concrete,average,subsective,average truffle,0.0,0.0
truffle,concrete,bad,subsective,bad truffle,0.0,0.0
truffle,concrete,current,subsective,current truffle,0.0,0.0
truffle,concrete,genuine,subsective,genuine truffle,0.0,0.0
truffle,concrete,good,subsective,good truffle,0.0,0.0
truffle,concrete,important,subsective,important truffle,0.0,0.0
truffle,concrete,new,subsective,new truffle,0.0,0.0
truffle,concrete,old,subsective,old truffle,0.0,0.0
truffle,concrete,perfect,subsective,perfect truffle,0.0,0.0
truffle,concrete,real,subsective,real truffle,0.0,0.0
truffle,concrete,special,subsective,special truffle,0.0,0.0
truffle,concrete,true,subsective,true truffle,0.0,0.0
truffle,concrete,typical,subsective,typical truffle,0.0,0.0
truffle,concrete,unique,subsective,unique truffle,0.0,0.0
truffle,concrete,artificial,privative,artificial truffle,0.0,0.0
truffle,concrete,counterfeit,privative,counterfeit truffle,0.0,0.0
truffle,concrete,fabricated,privative,fabricated truffle,0.0,0.0
truffle,concrete,fake,privative,fake truffle,0.0,0.0
truffle,concrete,false,privative,false truffle,0.0,0.0
truffle,concrete,fictional,privative,fictional truffle,0.0,0.0
truffle,concrete,fictitious,privative,fictitious truffle,0.0,0.0
truffle,concrete,former,privative,former truffle,0.0,0.0
truffle,concrete,hypothetical,privative,hypothetical truffle,0.0,0.0
truffle,concrete,imaginary,privative,imaginary truffle,0.0,0.0
truffle,concrete,mock,privative,mock truffle,0.0,0.0
truffle,concrete,mythical,privative,mythical truffle,0.0,0.0
truffle,concrete,past,privative,past truffle,0.0,0.0
truffle,concrete,phony,privative,phony truffle,0.0,0.0
truffle,concrete,spurious,privative,spurious truffle,0.0,0.0
truffle,concrete,virtual,privative,virtual truffle,0.0,0.0
child,concrete,actual,subsective,actual child,0.0,0.0
child,concrete,authentic,subsective,authentic child,0.0,0.0
child,concrete,average,subsective,average child,0.0,0.0
child,concrete,bad,subsective,bad child,0.0,0.0
child,concrete,current,subsective,current child,0.0,0.0
child,concrete,genuine,subsective,genuine child,0.0,0.0
child,concrete,good,subsective,good child,0.0,0.0
child,concrete,important,subsective,important child,0.0,0.0
child,concrete,new,subsective,new child,0.0,0.0
child,concrete,old,subsective,old child,0.0,0.0
child,concrete,perfect,subsective,perfect child,0.0,0.0
child,concrete,real,subsective,real child,0.0,0.0
child,concrete,special,subsective,special child,0.0,0.0
child,concrete,true,subsective,true child,0.0,0.0
child,concrete,typical,subsective,typical child,0.0,0.0
child,concrete,unique,subsective,unique child,0.0,0.0
child,concrete,artificial,privative,artificial child,0.0,0.0
child,concrete,counterfeit,privative,counterfeit child,0.0,0.0
child,concrete,fabricated,privative,fabricated child,0.0,0.0
child,concrete,fake,privative,fake child,0.0,0.0
child,concrete,false,privative,false child,0.0,0.0
child,concrete,fictional,privative,fictional child,0.0,0.0
child,concrete,fictitious,privative,fictitious child,0.0,0.0
child,concrete,former,privative,former child,0.0,0.0
child,concrete,hypothetical,privative,hypothetical child,0.0,0.0
child,concrete,imaginary,privative,imaginary child,0.0,0.0
child,concrete,mock,privative,mock child,0.0,0.0
child,concrete,mythical,privative,mythical child,0.0,0.0
child,concrete,past,privative,past child,0.0,0.0
child,concrete,phony,privative,phony child,0.0,0.0
child,concrete,spurious,privative,spurious child,0.0,0.0
child,concrete,virtual,privative,virtual child,0.0,0.0
airport,concrete,actual,subsective,actual airport,0.0,0.0
airport,concrete,authentic,subsective,authentic airport,0.0,0.0
airport,concrete,average,subsective,average airport,0.0,0.0
airport,concrete,bad,subsective,bad airport,0.0,0.0
airport,concrete,current,subsective,current airport,0.0,0.0
airport,concrete,genuine,subsective,genuine airport,0.0,0.0
airport,concrete,good,subsective,good airport,0.0,0.0
airport,concrete,important,subsective,important airport,0.0,0.0
airport,concrete,new,subsective,new airport,0.0,0.0
airport,concrete,old,subsective,old airport,0.0,0.0
airport,concrete,perfect,subsective,perfect airport,0.0,0.0
airport,concrete,real,subsective,real airport,0.0,0.0
airport,concrete,special,subsective,special airport,0.0,0.0
airport,concrete,true,subsective,true airport,0.0,0.0
airport,concrete,typical,subsective,typical airport,0.0,0.0
airport,concrete,unique,subsective,unique airport,0.0,0.0
airport,concrete,artificial,privative,artificial airport,0.0,0.0
airport,concrete,counterfeit,privative,counterfeit airport,0.0,0.0
airport,concrete,fabricated,privative,fabricated airport,0.0,0.0
